Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-10-03 00:00:00,18.43,NA,4.50,25.57,28.73,60.52,34.58,0.84,NA,NA,NA,NA,NA,NA,NA,NA,70.88,0.72,164.60,NA,NA,30.48,998.90,-0.44
2020-10-04 00:00:00,25.55,NA,4.26,25.41,28.93,61.38,31.81,0.91,NA,NA,NA,NA,NA,NA,NA,NA,68.57,0.67,164.70,NA,NA,23.85,999.34,-0.44
2020-10-05 00:00:00,36.33,NA,4.32,35.89,39.18,68.64,35.81,0.45,NA,NA,NA,NA,NA,NA,NA,NA,61.87,0.58,185.82,NA,NA,53.51,998.98,-0.45
2020-10-06 00:00:00,46.86,NA,4.29,35.10,37.56,66.51,40.74,1.10,NA,NA,NA,NA,NA,NA,NA,NA,68.51,0.57,132.45,NA,NA,53.18,999.09,-0.46
2020-10-07 00:00:00,47.46,NA,4.00,25.24,27.20,59.44,42.26,1.20,NA,NA,NA,NA,NA,NA,NA,NA,75.17,0.73,107.10,NA,NA,239.88,999.05,-0.44
2020-10-08 00:00:00,35.23,NA,3.61,21.45,23.06,55.71,8.48,1.14,NA,NA,NA,NA,NA,NA,NA,NA,85.56,0.72,78.29,NA,NA,298.75,999.11,-0.44
2020-10-09 00:00:00,39.44,NA,3.80,25.73,27.42,58.94,4.68,1.46,NA,NA,NA,NA,NA,NA,NA,NA,73.73,0.62,109.60,NA,NA,38.35,999.39,-0.45
2020-10-10 00:00:00,33.91,NA,4.58,23.42,26.64,59.10,10.92,1.14,NA,NA,NA,NA,NA,NA,NA,NA,80.99,0.67,217.03,NA,NA,163.43,999.61,-0.46
2020-10-11 00:00:00,25.81,NA,3.13,7.92,10.93,47.34,7.09,1.27,NA,NA,NA,NA,NA,NA,NA,NA,78.91,0.60,216.04,NA,NA,276.74,998.89,-0.46
2020-10-12 00:00:00,21.68,NA,3.45,11.81,15.12,50.58,5.47,1.57,NA,NA,NA,NA,NA,NA,NA,NA,79.90,0.55,166.43,NA,NA,301.96,997.82,-0.46
2020-10-13 00:00:00,21.23,NA,3.26,13.77,16.87,51.86,8.58,1.37,NA,NA,NA,NA,NA,NA,NA,NA,70.35,0.88,150.44,NA,NA,296.35,996.57,-0.42
2020-10-14 00:00:00,36.49,NA,3.17,16.40,19.49,53.80,3.93,1.72,NA,NA,NA,NA,NA,NA,NA,NA,61.02,0.80,124.84,NA,NA,309.87,997.83,-0.43
2020-10-15 00:00:00,33.75,NA,2.94,11.16,13.89,49.44,4.12,1.19,NA,NA,NA,NA,NA,NA,NA,NA,61.29,0.70,113.81,NA,NA,313.82,998.86,-0.44
2020-10-16 00:00:00,35.07,NA,3.86,11.81,15.62,51.25,3.40,1.52,NA,NA,NA,NA,NA,NA,NA,NA,80.48,0.53,216.23,NA,NA,104.55,998.91,-0.46
2020-10-17 00:00:00,34.07,NA,2.84,13.28,15.77,50.60,2.63,1.64,NA,NA,NA,NA,NA,NA,NA,NA,90.01,0.73,253.09,NA,NA,51.50,999.12,-0.46
2020-10-18 00:00:00,30.28,NA,3.50,13.04,16.37,51.69,NA,1.86,NA,NA,NA,NA,NA,NA,NA,NA,97.32,0.46,230.18,NA,NA,51.26,999.10,-0.48
2020-10-19 00:00:00,34.74,NA,6.07,12.16,17.48,52.69,4.28,1.87,NA,NA,NA,NA,NA,NA,NA,NA,87.54,0.56,218.04,NA,NA,74.95,999.16,-0.47
2020-10-20 00:00:00,38.61,NA,4.66,11.12,15.40,51.55,12.31,1.08,NA,NA,NA,NA,NA,NA,NA,NA,94.65,0.48,218.51,NA,NA,49.80,999.23,-0.48
2020-10-21 00:00:00,38.92,NA,5.47,9.83,15.05,51.52,19.76,1.46,NA,NA,NA,NA,NA,NA,NA,NA,89.41,0.63,264.49,NA,NA,23.53,999.46,-0.46
2020-10-22 00:00:00,69.24,NA,7.48,12.35,19.74,55.84,11.69,1.51,NA,NA,NA,NA,NA,NA,NA,NA,88.53,0.68,179.29,NA,NA,50.10,998.50,-0.45
2020-10-23 00:00:00,66.66,NA,3.16,14.05,16.89,51.70,25.83,0.98,NA,NA,NA,NA,NA,NA,NA,NA,86.12,0.60,169.09,NA,NA,53.62,998.97,-0.45
2020-10-24 00:00:00,46.98,NA,5.07,11.65,16.66,52.43,16.42,1.44,NA,NA,NA,NA,NA,NA,NA,NA,82.65,0.65,180.98,NA,NA,31.08,999.86,-0.45
2020-10-25 00:00:00,56.54,NA,4.10,10.90,14.70,50.52,39.37,1.09,NA,NA,NA,NA,NA,NA,NA,NA,82.82,0.72,280.59,NA,NA,25.30,NA,-0.46
2020-10-26 00:00:00,56.57,NA,3.15,11.78,14.47,49.87,41.80,1.24,NA,NA,NA,NA,NA,NA,NA,NA,80.70,0.80,279.21,NA,NA,31.61,NA,-0.45
2020-10-27 00:00:00,61.41,NA,3.27,13.74,16.50,51.25,48.51,1.02,NA,NA,NA,NA,NA,NA,NA,NA,82.06,0.86,285.54,NA,NA,23.07,NA,-0.44
2020-10-28 00:00:00,51.17,NA,2.86,12.06,14.29,49.63,52.27,0.99,NA,NA,NA,NA,NA,NA,NA,NA,90.83,0.73,272.59,NA,NA,16.03,NA,-0.45
2020-10-29 00:00:00,45.09,NA,3.26,13.19,16.20,51.39,35.80,1.11,NA,NA,NA,NA,NA,NA,NA,NA,93.15,0.71,251.68,NA,NA,13.55,NA,-0.45
2020-10-30 00:00:00,54.71,NA,3.15,20.60,23.43,56.61,35.74,0.72,NA,NA,NA,NA,NA,NA,NA,NA,77.74,0.89,285.27,NA,NA,33.52,NA,-0.44
2020-10-31 00:00:00,68.08,NA,3.30,17.09,19.60,54.24,31.70,0.87,NA,NA,NA,NA,NA,NA,NA,NA,78.57,0.67,251.10,NA,NA,35.79,NA,-0.46
2020-11-01 00:00:00,57.33,NA,3.59,17.40,20.60,54.70,16.30,1.19,NA,NA,NA,NA,NA,NA,NA,NA,81.76,0.64,261.26,NA,NA,30.68,NA,-0.47
2020-11-02 00:00:00,58.57,NA,2.95,13.06,15.61,50.59,19.95,1.16,NA,NA,NA,NA,NA,NA,NA,NA,83.04,0.65,268.69,NA,NA,30.26,NA,-0.46
2020-11-03 00:00:00,86.44,NA,3.38,16.42,19.59,53.49,14.08,0.89,NA,NA,NA,NA,NA,NA,NA,NA,84.05,0.81,296.95,NA,NA,23.18,NA,-0.45
2020-11-04 00:00:00,45.38,NA,3.57,11.44,15.00,50.66,37.59,1.13,NA,NA,NA,NA,NA,NA,NA,NA,91.17,0.79,278.11,NA,NA,20.21,NA,-0.45
2020-11-05 00:00:00,34.17,NA,3.91,9.52,13.40,49.65,11.88,1.19,NA,NA,NA,NA,NA,NA,NA,NA,87.97,0.85,261.67,NA,NA,40.38,NA,-0.45
2020-11-06 00:00:00,23.20,NA,5.06,8.15,13.18,50.07,15.42,0.98,NA,NA,NA,NA,NA,NA,NA,NA,84.79,0.80,285.60,NA,NA,42.44,NA,-0.44
2020-11-07 00:00:00,22.84,NA,5.35,11.33,16.65,52.50,16.87,1.04,NA,NA,NA,NA,NA,NA,NA,NA,91.45,0.79,279.68,NA,NA,40.12,NA,-0.45
2020-11-08 00:00:00,78.16,NA,2.84,11.68,14.27,49.60,17.55,1.64,NA,NA,NA,NA,NA,NA,NA,NA,80.23,1.07,289.09,NA,NA,24.22,NA,-0.42
2020-11-09 00:00:00,96.52,NA,3.43,16.47,19.84,54.19,17.40,0.93,NA,NA,NA,NA,NA,NA,NA,NA,68.37,1.68,287.19,NA,NA,31.93,NA,-0.37
2020-11-10 00:00:00,89.63,NA,2.90,14.70,16.99,51.91,16.66,0.93,NA,NA,NA,NA,NA,NA,NA,NA,70.45,1.50,274.83,NA,NA,28.75,800.20,-0.39
2020-11-11 00:00:00,73.30,NA,3.08,10.77,13.78,49.43,37.67,0.71,NA,NA,NA,NA,NA,NA,NA,NA,87.35,0.98,282.89,NA,NA,13.87,NA,-0.43
2020-11-12 00:00:00,36.27,NA,3.62,10.76,14.34,50.13,31.67,1.25,NA,NA,NA,NA,NA,NA,NA,NA,99.53,0.79,291.14,NA,NA,11.45,NA,-0.47
2020-11-13 00:00:00,45.43,NA,3.65,8.94,12.55,48.86,16.96,0.99,NA,NA,NA,NA,NA,NA,NA,NA,86.99,1.11,301.74,NA,NA,34.77,NA,-0.41
2020-11-14 00:00:00,60.45,NA,5.45,13.18,18.52,48.02,27.12,1.08,NA,NA,NA,NA,NA,NA,NA,NA,79.04,1.50,301.81,NA,NA,36.38,NA,-0.38
2020-11-15 00:00:00,93.13,NA,6.98,13.67,21.07,49.33,13.65,0.88,NA,NA,NA,NA,NA,NA,NA,NA,92.62,1.08,303.49,NA,NA,15.54,NA,-0.42
2020-11-16 00:00:00,19.90,NA,4.64,11.27,15.91,48.88,36.73,0.59,NA,NA,NA,NA,NA,NA,NA,NA,97.37,0.80,199.26,NA,NA,17.20,NA,-0.46
2020-11-17 00:00:00,48.44,NA,6.81,14.50,21.20,57.45,15.32,0.93,NA,NA,NA,NA,NA,NA,NA,NA,92.57,0.88,267.98,NA,NA,29.88,NA,-0.44
2020-11-18 00:00:00,27.12,NA,5.64,9.59,15.15,50.95,2.33,0.99,NA,NA,NA,NA,NA,NA,NA,NA,89.69,0.93,248.25,NA,NA,30.18,NA,-0.44
2020-11-19 00:00:00,41.71,NA,3.94,8.19,12.13,44.01,4.22,0.65,NA,NA,NA,NA,NA,NA,NA,NA,82.08,0.91,307.35,NA,NA,55.28,818.03,-0.43
2020-11-20 00:00:00,56.32,NA,4.42,1.89,6.31,44.57,8.20,0.57,NA,NA,NA,NA,NA,NA,NA,NA,81.76,0.83,287.32,NA,NA,281.17,802.15,-0.44
2020-11-21 00:00:00,65.75,NA,3.51,1.99,5.17,43.04,9.02,0.77,2.22,NA,NA,NA,NA,NA,NA,NA,79.26,0.96,282.00,NA,NA,216.26,813.91,-0.43
2020-11-22 00:00:00,58.40,NA,3.72,1.77,5.49,44.51,9.16,0.39,2.45,NA,NA,NA,NA,NA,NA,NA,79.67,1.01,260.87,NA,NA,284.02,952.22,-0.42
2020-11-23 00:00:00,68.04,NA,4.18,1.21,5.08,42.66,8.38,0.69,3.91,NA,NA,NA,NA,NA,NA,NA,83.53,1.28,287.18,NA,NA,273.55,985.07,-0.41
2020-11-24 00:00:00,52.58,NA,4.47,1.09,5.56,44.00,8.10,0.84,6.16,NA,NA,NA,NA,NA,NA,NA,93.93,1.55,285.47,NA,NA,257.06,988.03,-0.39
2020-11-25 00:00:00,21.08,NA,4.54,1.03,5.59,44.04,7.38,0.80,6.81,NA,NA,NA,NA,NA,NA,NA,97.98,1.93,288.68,NA,NA,250.39,987.53,-0.36
2020-11-26 00:00:00,11.64,NA,4.32,2.20,5.44,41.12,8.56,0.93,8.89,NA,NA,NA,NA,NA,NA,NA,93.72,2.07,127.84,NA,NA,270.54,979.83,-0.31
2020-11-27 00:00:00,14.77,NA,3.84,2.75,6.05,43.32,8.72,1.24,6.66,NA,NA,NA,NA,NA,NA,NA,86.13,0.86,163.20,NA,NA,280.11,978.59,-0.43
2020-11-28 00:00:00,20.76,NA,3.98,2.23,5.09,42.27,10.75,0.62,1.83,NA,NA,NA,NA,NA,NA,NA,90.41,0.82,286.04,NA,NA,264.47,NA,-0.45
2020-11-29 00:00:00,18.51,NA,3.86,1.63,4.64,42.17,8.19,0.57,3.78,NA,NA,NA,NA,NA,NA,NA,94.82,1.25,281.09,NA,NA,276.55,NA,-0.40
2020-11-30 00:00:00,25.51,NA,4.51,2.63,7.00,45.28,7.58,0.92,2.98,NA,NA,NA,NA,NA,NA,NA,86.96,1.39,287.89,NA,NA,290.95,995.40,-0.39
2020-12-01 00:00:00,29.36,NA,3.35,3.08,5.90,43.67,7.50,0.47,4.89,NA,NA,NA,NA,NA,NA,NA,78.82,1.61,283.66,NA,NA,273.44,997.75,-0.38
2020-12-02 00:00:00,27.42,NA,4.18,3.08,6.12,43.54,6.81,1.09,6.68,NA,NA,NA,NA,NA,NA,NA,87.81,2.10,281.49,NA,NA,243.99,NA,-0.34
2020-12-03 00:00:00,19.62,NA,9.11,4.93,9.55,40.65,8.80,0.52,1.88,NA,NA,NA,NA,NA,NA,NA,96.21,1.39,301.81,NA,NA,265.04,NA,-0.39
2020-12-04 00:00:00,9.93,NA,9.81,6.13,15.92,44.53,8.57,0.82,1.56,NA,NA,NA,NA,NA,NA,NA,97.39,1.25,304.31,NA,NA,251.79,NA,-0.40
2020-12-05 00:00:00,12.61,NA,8.72,6.57,15.09,40.92,8.71,0.68,1.39,NA,NA,NA,NA,NA,NA,NA,95.85,1.16,288.73,NA,NA,266.53,NA,-0.40
2020-12-06 00:00:00,24.01,NA,9.87,6.47,16.34,43.13,7.92,0.87,1.98,NA,NA,NA,NA,NA,NA,NA,92.45,1.25,312.07,NA,NA,296.38,NA,-0.39
2020-12-07 00:00:00,28.83,NA,9.02,6.46,15.47,42.16,8.11,0.95,1.41,NA,NA,NA,NA,NA,NA,NA,93.76,0.96,311.74,NA,NA,280.79,NA,-0.42
2020-12-08 00:00:00,34.20,NA,9.13,6.83,15.95,42.53,8.66,0.91,1.90,NA,NA,NA,NA,NA,NA,NA,92.59,0.91,296.04,NA,NA,307.69,NA,-0.43
2020-12-09 00:00:00,54.16,NA,8.87,7.02,15.88,42.55,9.05,0.69,2.45,NA,NA,NA,NA,NA,NA,NA,86.52,0.95,297.35,NA,NA,305.75,999.77,-0.43
2020-12-10 00:00:00,42.14,NA,8.38,7.10,14.84,41.28,9.07,0.61,8.52,2.66,NA,NA,NA,NA,NA,NA,84.98,0.79,277.35,NA,NA,285.79,997.48,-0.45
2020-12-11 00:00:00,61.12,NA,7.92,7.88,15.79,41.67,9.94,0.80,27.92,0.00,NA,NA,NA,NA,NA,NA,83.60,1.02,277.95,NA,NA,274.47,997.96,-0.43
2020-12-12 00:00:00,65.81,NA,8.17,6.57,14.72,41.04,10.61,0.79,NA,2.35,NA,NA,NA,NA,NA,NA,80.68,0.86,280.15,NA,NA,287.60,993.35,-0.44
2020-12-13 00:00:00,32.14,NA,9.96,6.65,16.26,42.66,11.16,0.80,NA,4.52,NA,NA,NA,NA,NA,NA,82.05,0.99,296.02,NA,NA,281.90,990.13,-0.43
2020-12-14 00:00:00,29.40,NA,9.02,7.80,16.60,42.12,9.82,0.68,NA,4.26,NA,NA,NA,NA,NA,NA,73.08,0.88,290.32,NA,NA,285.49,963.31,-0.43
2020-12-15 00:00:00,65.26,NA,8.44,6.49,12.48,38.47,9.84,0.86,NA,1.86,NA,NA,NA,NA,NA,NA,79.05,1.20,291.29,NA,NA,286.47,991.27,-0.41
2020-12-16 00:00:00,34.16,NA,9.69,6.30,15.70,45.15,7.19,0.91,NA,1.38,NA,NA,NA,NA,NA,NA,84.32,1.48,306.08,NA,NA,252.71,NA,-0.38
2020-12-17 00:00:00,33.45,NA,10.39,5.83,16.21,47.13,6.62,0.93,NA,1.21,NA,NA,NA,NA,NA,NA,83.04,1.50,308.33,NA,NA,264.79,NA,-0.37
2020-12-18 00:00:00,61.66,NA,9.05,6.22,15.26,41.95,6.05,1.00,NA,2.05,NA,NA,NA,NA,NA,NA,80.08,1.68,300.12,NA,NA,267.87,999.58,-0.36
2020-12-19 00:00:00,68.59,NA,9.20,6.05,15.06,41.96,5.99,0.97,NA,1.55,NA,NA,NA,NA,NA,NA,75.39,1.27,310.13,NA,NA,270.57,998.65,-0.39
2020-12-20 00:00:00,53.03,NA,9.50,6.06,15.56,42.23,5.92,0.74,NA,1.58,NA,NA,NA,NA,NA,NA,63.82,1.69,309.12,NA,NA,284.07,995.86,-0.36
2020-12-21 00:00:00,61.61,NA,10.52,6.24,16.46,43.29,5.85,0.76,NA,1.95,NA,NA,NA,NA,NA,NA,61.63,1.41,297.05,NA,NA,288.40,994.82,-0.39
2020-12-22 00:00:00,46.66,NA,9.81,6.41,15.17,42.18,7.60,0.78,NA,2.74,NA,NA,NA,NA,NA,NA,73.86,0.99,287.13,NA,NA,263.68,990.63,-0.42
2020-12-23 00:00:00,42.27,NA,9.22,8.33,16.17,41.93,10.64,0.93,NA,2.47,NA,NA,NA,NA,NA,NA,74.21,1.03,288.52,NA,NA,274.33,990.58,-0.42
2020-12-24 00:00:00,52.02,NA,8.72,6.18,14.45,41.34,11.17,0.78,NA,4.76,NA,NA,NA,NA,NA,NA,73.50,1.18,283.22,NA,NA,275.19,980.13,-0.41
2020-12-25 00:00:00,58.45,NA,8.42,7.14,15.38,41.53,12.03,0.82,NA,4.13,NA,NA,NA,NA,NA,NA,74.73,1.17,281.03,NA,NA,277.03,981.70,-0.41
2020-12-26 00:00:00,52.54,NA,8.33,6.80,14.66,41.15,9.42,0.83,NA,3.80,NA,NA,NA,NA,NA,NA,76.74,1.38,272.45,NA,NA,282.39,970.36,-0.40
2020-12-27 00:00:00,54.25,NA,8.39,6.65,14.34,40.57,9.14,0.86,NA,3.18,NA,NA,NA,NA,NA,NA,80.69,1.48,283.73,NA,NA,275.51,989.14,-0.39
2020-12-28 00:00:00,47.59,NA,10.30,6.48,16.20,42.90,8.93,0.87,NA,3.39,NA,NA,NA,NA,NA,NA,76.80,1.54,282.80,NA,NA,282.18,973.88,-0.38
2020-12-29 00:00:00,43.26,NA,8.35,7.07,15.11,41.48,10.98,0.78,NA,2.59,NA,NA,NA,NA,NA,NA,80.72,1.56,289.12,NA,NA,261.73,995.35,-0.38
2020-12-30 00:00:00,50.36,NA,8.71,7.02,15.45,42.20,7.53,0.85,NA,1.34,NA,NA,NA,NA,NA,NA,81.38,1.53,303.09,NA,NA,261.96,999.05,-0.38
2020-12-31 00:00:00,40.59,NA,8.51,6.64,14.81,41.49,7.07,0.84,NA,4.37,NA,NA,NA,NA,NA,NA,76.28,1.68,311.55,NA,NA,278.56,NA,-0.36
