Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-09-26 00:00:00,10.65,26.27,6.58,12.88,21.25,60.21,10.69,1.19,8.15,0.65,3.75,NA,NA,0.67,1.48,NA,NA,1.14,92.12,NA,NA,194.66,999.90,-0.44
2021-09-27 00:00:00,16.60,39.65,6.57,12.81,21.40,60.23,9.17,1.41,11.98,1.35,6.30,NA,NA,1.16,2.53,NA,NA,2.26,92.68,NA,NA,233.68,999.65,-0.42
2021-09-28 00:00:00,13.06,58.00,6.75,11.96,19.29,58.33,6.45,0.87,9.38,0.99,4.67,NA,NA,1.10,2.49,NA,NA,1.61,134.21,NA,NA,229.63,NA,-0.43
2021-09-29 00:00:00,25.40,74.90,7.88,11.38,19.26,52.96,11.23,0.96,9.85,3.50,8.87,NA,NA,1.54,4.11,NA,NA,0.69,248.12,NA,NA,220.64,NA,-0.46
2021-09-30 00:00:00,22.67,59.91,7.69,11.00,18.15,54.58,14.20,1.21,9.78,3.37,8.92,NA,NA,1.83,4.75,NA,67.17,1.17,183.89,NA,NA,128.05,NA,-0.45
2021-10-01 00:00:00,15.48,42.07,7.91,11.81,19.38,53.02,2.13,0.78,15.06,1.18,3.57,NA,NA,0.70,1.59,NA,80.21,1.27,265.40,NA,NA,189.21,NA,-0.45
2021-10-02 00:00:00,6.63,15.79,7.87,11.32,18.40,55.36,2.41,0.72,4.05,0.91,3.13,NA,NA,0.43,1.34,NA,76.10,1.45,268.70,NA,NA,170.35,NA,-0.44
2021-10-03 00:00:00,5.20,14.76,7.99,12.33,19.06,53.74,NA,NA,3.01,0.89,3.48,NA,NA,0.45,1.48,NA,78.08,1.13,261.98,NA,NA,181.75,NA,-0.45
2021-10-04 00:00:00,10.54,36.44,7.91,10.92,18.83,52.99,3.56,1.48,2.79,0.89,3.64,NA,NA,0.67,1.57,NA,78.73,1.17,244.60,NA,NA,195.31,NA,-0.45
2021-10-05 00:00:00,9.31,23.42,7.91,11.19,19.08,52.95,2.89,0.96,2.63,0.96,5.55,NA,NA,0.76,2.38,NA,90.60,1.66,207.06,NA,NA,130.16,NA,-0.44
2021-10-06 00:00:00,24.41,35.07,7.79,10.94,18.73,53.15,6.23,1.22,2.90,1.50,6.34,NA,NA,0.92,2.88,NA,83.87,0.82,171.05,NA,NA,194.33,1000.00,-0.46
2021-10-07 00:00:00,26.08,36.35,7.80,10.77,18.56,53.07,5.94,1.21,7.28,0.99,5.32,NA,NA,0.99,2.43,NA,81.58,1.12,114.85,NA,NA,187.80,NA,-0.45
2021-10-08 00:00:00,21.22,44.99,7.77,10.86,17.86,56.62,4.64,1.47,24.84,1.88,9.31,NA,NA,1.96,4.95,NA,75.97,0.99,91.02,NA,NA,151.67,NA,-0.45
2021-10-09 00:00:00,20.16,39.29,7.88,11.01,18.89,53.02,7.09,1.20,38.17,0.94,6.08,NA,NA,1.17,2.94,NA,79.09,0.89,136.47,NA,NA,171.06,997.58,-0.45
2021-10-10 00:00:00,21.62,35.27,7.88,11.02,18.90,53.03,13.42,1.23,38.23,NA,NA,NA,NA,NA,NA,NA,79.35,0.90,91.94,NA,NA,159.50,NA,-0.46
2021-10-11 00:00:00,36.83,59.00,7.93,11.15,19.08,52.97,13.43,1.02,41.09,NA,NA,NA,NA,NA,NA,NA,81.11,0.88,142.11,NA,NA,173.68,NA,-0.46
2021-10-12 00:00:00,35.60,53.21,7.98,11.35,19.34,52.90,6.39,1.27,39.92,NA,NA,NA,NA,NA,NA,NA,75.75,1.03,131.61,NA,NA,173.97,NA,-0.45
2021-10-13 00:00:00,21.52,30.40,7.89,10.98,18.87,53.04,7.33,0.69,39.98,NA,NA,NA,NA,NA,NA,NA,80.66,1.06,113.81,NA,NA,140.89,NA,-0.45
2021-10-14 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.24,0.46,357.54,NA,NA,16.10,NA,-0.45
2021-10-15 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.46
2021-10-16 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-17 00:00:00,26.10,41.10,7.65,9.36,17.01,53.33,4.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.04,0.43,296.91,NA,NA,6.90,NA,-0.44
2021-10-18 00:00:00,63.36,77.92,7.92,11.32,19.24,52.94,10.06,1.60,28.84,0.00,0.62,NA,NA,2.62,6.46,NA,70.84,0.54,99.20,NA,NA,174.27,NA,-0.47
2021-10-19 00:00:00,52.69,71.11,7.62,10.63,17.68,54.48,12.52,0.91,35.36,0.00,0.00,NA,NA,NA,0.01,NA,76.08,0.56,177.42,NA,NA,200.85,NA,-0.46
2021-10-20 00:00:00,48.53,78.91,7.29,10.06,16.46,54.52,4.19,1.29,33.30,0.00,0.00,NA,NA,NA,NA,NA,77.11,0.50,171.38,NA,NA,299.04,NA,-0.47
2021-10-21 00:00:00,31.57,70.45,7.98,11.19,19.17,52.97,5.27,0.86,33.73,0.00,0.00,NA,NA,NA,NA,NA,77.11,0.47,193.90,NA,NA,227.74,NA,-0.47
2021-10-22 00:00:00,13.84,37.12,7.85,11.06,18.92,53.03,8.60,0.92,27.00,0.00,0.00,NA,NA,NA,NA,NA,77.74,0.48,221.47,NA,NA,194.87,NA,-0.47
2021-10-23 00:00:00,14.72,40.01,7.81,11.35,19.16,52.89,11.50,0.87,25.64,0.00,0.00,NA,NA,NA,NA,NA,76.16,0.51,204.89,NA,NA,181.64,NA,-0.47
2021-10-24 00:00:00,18.35,45.35,7.85,11.12,18.98,52.99,7.20,1.00,25.14,0.00,0.00,NA,NA,NA,NA,NA,76.63,0.72,190.49,NA,NA,152.86,NA,-0.45
2021-10-25 00:00:00,30.69,69.37,7.80,10.68,18.45,53.11,4.15,0.92,30.80,0.00,0.00,NA,NA,NA,NA,NA,77.08,1.27,239.90,NA,NA,211.18,NA,-0.42
2021-10-26 00:00:00,52.47,105.11,7.88,11.19,19.06,53.00,4.26,0.98,39.61,0.00,0.00,NA,NA,NA,NA,NA,73.28,1.04,239.85,NA,NA,187.65,NA,-0.43
2021-10-27 00:00:00,45.67,110.70,7.82,11.07,18.89,53.01,5.97,0.91,41.22,0.00,0.00,NA,NA,NA,NA,NA,74.07,1.69,240.67,NA,NA,202.98,NA,-0.39
2021-10-28 00:00:00,40.27,91.09,7.51,10.69,17.85,54.23,5.91,1.15,42.50,1.36,0.41,NA,NA,6.43,3.04,NA,81.16,1.39,236.11,NA,NA,135.89,NA,-0.41
2021-10-29 00:00:00,24.28,47.15,7.83,11.31,19.14,52.98,2.50,0.86,28.50,0.12,0.00,NA,NA,2.08,1.11,NA,88.73,0.60,230.75,NA,NA,143.16,NA,-0.46
2021-10-30 00:00:00,14.62,31.66,7.77,11.02,18.79,53.04,4.40,1.11,11.70,0.26,0.00,NA,NA,NA,NA,NA,87.78,1.06,236.53,NA,NA,164.71,NA,-0.43
2021-10-31 00:00:00,15.39,24.85,7.93,11.32,19.25,52.94,5.45,1.29,14.41,0.43,0.00,NA,NA,NA,NA,NA,86.01,1.27,238.34,NA,NA,181.95,NA,-0.42
2021-11-01 00:00:00,7.37,19.81,7.74,11.09,18.84,53.04,11.98,1.07,25.36,0.85,0.41,NA,NA,1.87,0.36,NA,91.58,1.31,261.73,NA,NA,145.40,NA,-0.42
2021-11-02 00:00:00,14.84,31.86,7.91,11.43,19.33,52.94,17.88,1.10,26.19,1.44,1.46,NA,NA,6.35,1.05,NA,91.99,1.02,250.68,NA,NA,108.59,NA,-0.44
2021-11-03 00:00:00,19.10,32.96,7.79,11.13,18.92,53.00,15.98,0.94,12.46,1.32,3.42,NA,NA,4.40,1.77,NA,90.79,1.15,250.13,NA,NA,135.07,998.49,-0.45
2021-11-04 00:00:00,112.75,167.67,12.69,18.99,31.83,55.74,36.40,1.76,10.97,1.53,1.44,NA,NA,6.29,0.73,NA,94.77,0.84,236.17,NA,NA,101.24,NA,-0.45
2021-11-05 00:00:00,33.96,47.94,12.46,23.36,35.92,53.21,13.02,2.07,10.34,0.84,0.87,NA,NA,3.84,0.53,NA,88.32,1.22,236.59,NA,NA,184.39,NA,-0.42
2021-11-06 00:00:00,13.33,19.71,7.34,17.41,24.52,47.00,18.01,1.04,6.98,0.68,0.85,NA,NA,3.74,0.50,NA,94.87,0.93,242.62,NA,NA,143.15,999.80,-0.44
2021-11-07 00:00:00,11.65,17.48,6.60,18.42,22.48,45.83,18.30,1.14,12.06,0.67,0.69,NA,NA,3.47,0.44,NA,98.16,1.38,222.16,NA,NA,80.62,999.25,-0.41
2021-11-08 00:00:00,16.73,74.15,5.88,17.45,23.04,45.88,7.81,1.25,8.61,1.28,1.00,NA,NA,4.93,0.61,NA,94.96,1.20,224.40,NA,NA,58.39,998.56,-0.42
2021-11-09 00:00:00,12.37,45.09,6.81,17.05,19.89,43.92,8.04,0.99,9.05,1.22,1.03,NA,NA,5.00,0.63,NA,98.20,1.44,237.89,NA,NA,68.44,999.10,-0.41
2021-11-10 00:00:00,17.33,27.88,6.90,16.55,23.24,44.84,17.81,0.49,9.41,1.02,0.69,NA,NA,3.59,0.45,NA,98.53,1.70,229.46,NA,NA,72.17,994.02,-0.39
2021-11-11 00:00:00,16.42,38.36,35.24,18.28,41.93,70.68,15.91,0.47,19.52,1.42,0.92,NA,NA,4.75,0.48,NA,98.28,1.36,258.79,NA,NA,8.94,991.47,-0.40
2021-11-12 00:00:00,14.80,28.44,7.93,15.94,23.39,47.93,18.41,0.61,4.36,1.74,1.33,NA,NA,6.74,0.77,NA,94.03,0.53,243.33,NA,NA,159.82,990.67,-0.47
2021-11-13 00:00:00,13.88,30.96,6.98,16.61,22.00,43.79,9.79,0.57,9.84,1.99,1.66,NA,NA,8.63,1.39,NA,91.91,0.46,210.69,NA,NA,160.29,989.56,-0.47
2021-11-14 00:00:00,14.56,25.27,8.66,16.01,23.38,52.30,9.81,1.23,11.25,1.90,1.52,NA,NA,6.76,0.96,NA,87.99,0.51,231.22,NA,NA,184.73,990.13,-0.47
2021-11-15 00:00:00,12.71,21.94,8.27,16.74,23.14,52.74,12.31,0.90,17.37,2.05,2.00,NA,NA,8.28,1.28,NA,93.38,0.50,199.34,NA,NA,103.76,990.96,-0.47
2021-11-16 00:00:00,6.36,63.73,11.22,15.60,22.74,61.90,3.57,0.79,20.11,1.69,2.03,NA,NA,8.02,1.65,NA,87.95,0.60,217.90,NA,NA,187.73,NA,-0.46
2021-11-17 00:00:00,7.76,16.20,8.12,15.61,22.94,48.57,5.05,1.09,13.44,1.02,1.17,NA,NA,3.94,0.77,NA,95.12,1.27,231.33,NA,NA,121.02,NA,-0.42
2021-11-18 00:00:00,3.79,12.26,7.20,15.71,22.69,44.44,6.54,1.27,16.90,0.54,0.46,NA,NA,1.69,0.36,NA,97.25,2.91,237.01,NA,NA,47.83,998.27,-0.31
2021-11-19 00:00:00,4.24,12.24,7.63,15.61,23.24,46.95,6.82,1.35,8.59,1.10,0.97,NA,NA,5.03,0.84,NA,94.20,0.91,254.91,NA,NA,99.74,998.29,-0.43
2021-11-20 00:00:00,5.27,13.46,7.79,15.32,22.19,45.48,7.44,1.13,11.44,1.44,1.23,NA,NA,4.69,1.10,NA,94.03,0.64,203.53,NA,NA,123.85,998.16,-0.46
2021-11-21 00:00:00,11.05,11.68,7.63,15.08,22.56,44.26,8.42,1.27,13.79,1.15,1.34,NA,NA,5.67,0.83,NA,89.62,0.79,245.47,NA,NA,153.68,998.32,-0.45
2021-11-22 00:00:00,10.68,31.33,7.67,15.10,22.77,44.98,7.24,1.04,8.24,0.64,2.42,NA,NA,1.52,1.37,NA,92.43,1.08,224.35,NA,NA,150.29,999.48,-0.43
2021-11-23 00:00:00,10.55,44.40,7.42,16.57,21.88,45.15,7.13,1.35,7.66,0.57,2.98,NA,NA,0.51,1.45,NA,89.31,1.22,238.34,NA,NA,146.25,NA,-0.42
2021-11-24 00:00:00,15.33,147.96,8.83,15.25,22.43,52.88,7.06,0.88,19.24,0.61,2.01,NA,NA,0.41,1.11,NA,85.74,1.40,247.63,NA,NA,184.66,NA,-0.41
2021-11-25 00:00:00,18.12,48.44,7.35,15.53,22.76,45.54,5.26,0.95,12.77,0.70,1.75,NA,NA,0.45,1.04,NA,86.13,2.14,238.55,NA,NA,151.47,NA,-0.36
2021-11-26 00:00:00,11.54,32.61,7.34,15.57,22.92,45.37,4.02,0.59,12.91,0.74,2.77,NA,NA,0.56,1.48,NA,95.65,2.17,237.71,NA,NA,73.34,NA,-0.36
2021-11-27 00:00:00,9.98,28.23,8.05,15.94,23.12,49.14,3.61,0.38,15.53,0.50,1.89,NA,NA,0.37,1.11,NA,97.15,1.58,231.72,NA,NA,128.91,998.05,-0.40
2021-11-28 00:00:00,5.80,11.31,10.83,16.35,24.15,61.69,7.77,0.46,8.58,0.60,1.93,NA,NA,0.37,1.16,NA,97.59,1.11,239.36,NA,NA,130.05,996.86,-0.43
2021-11-29 00:00:00,10.39,23.52,10.01,16.22,24.08,59.34,13.52,0.37,10.38,1.35,5.42,NA,NA,0.80,3.11,NA,98.50,0.71,208.39,NA,NA,104.00,999.74,-0.45
2021-11-30 00:00:00,14.89,35.03,6.98,16.80,23.02,45.53,13.56,0.37,8.37,1.77,3.20,NA,NA,0.79,2.83,NA,91.36,1.47,262.21,NA,NA,189.57,NA,-0.40
2021-12-01 00:00:00,20.11,52.35,8.38,15.55,23.59,49.93,12.90,0.91,9.69,0.96,1.35,NA,NA,0.50,1.14,NA,84.31,1.82,250.15,NA,NA,183.55,NA,-0.38
2021-12-02 00:00:00,22.23,66.75,7.77,15.65,23.21,46.77,11.54,0.26,39.53,0.88,1.55,NA,NA,0.45,0.93,NA,76.04,2.03,243.73,NA,NA,197.03,NA,-0.37
2021-12-03 00:00:00,22.67,64.08,7.62,15.56,22.95,47.03,11.84,0.42,32.37,1.43,3.10,NA,NA,0.75,1.73,NA,86.68,1.45,220.79,NA,NA,197.37,NA,-0.41
2021-12-04 00:00:00,23.53,68.17,7.24,15.56,22.75,45.52,13.76,0.33,37.32,1.65,4.59,NA,NA,1.76,3.54,NA,79.17,0.55,175.82,NA,NA,202.85,NA,-0.46
2021-12-05 00:00:00,18.95,81.43,7.15,16.17,23.29,46.04,21.71,0.34,43.59,3.22,10.37,NA,NA,3.70,7.32,NA,86.60,0.53,180.16,NA,NA,186.66,NA,-0.46
2021-12-06 00:00:00,20.49,69.73,7.47,15.90,22.15,45.98,17.17,0.24,29.29,1.76,6.23,NA,NA,1.09,3.52,NA,87.88,0.47,219.06,NA,NA,130.65,NA,-0.47
2021-12-07 00:00:00,21.67,66.86,7.28,16.27,22.07,45.40,8.89,0.52,20.50,1.27,3.87,NA,NA,0.74,2.13,NA,86.39,1.20,228.20,NA,NA,170.44,NA,-0.42
2021-12-08 00:00:00,16.93,44.59,7.67,15.62,23.30,46.61,6.36,0.71,10.96,0.92,2.38,NA,NA,0.51,1.24,NA,87.63,1.41,243.29,NA,NA,156.90,NA,-0.41
2021-12-09 00:00:00,11.01,25.33,7.72,15.69,23.41,47.70,5.90,0.68,16.43,0.46,1.92,NA,NA,0.36,0.93,NA,79.37,1.23,269.95,NA,NA,192.86,NA,-0.42
2021-12-10 00:00:00,12.95,30.88,7.16,15.62,22.75,44.62,5.95,0.70,12.14,0.73,1.53,NA,NA,0.41,1.01,NA,86.73,1.73,240.04,NA,NA,149.26,NA,-0.39
2021-12-11 00:00:00,7.94,21.05,7.98,15.08,23.06,47.05,8.97,0.64,16.86,0.45,1.13,NA,NA,0.29,0.76,NA,84.63,1.64,241.32,NA,NA,188.29,NA,-0.39
2021-12-12 00:00:00,9.81,36.09,7.95,15.09,23.04,46.82,7.40,0.75,16.90,0.45,0.92,NA,NA,0.23,0.58,NA,82.27,2.21,248.94,NA,NA,175.77,NA,-0.35
2021-12-13 00:00:00,20.31,41.08,7.92,15.12,23.04,46.95,8.60,0.58,22.83,0.76,1.63,NA,NA,0.27,0.77,NA,82.29,1.97,251.53,NA,NA,186.93,NA,-0.37
2021-12-14 00:00:00,28.55,48.19,7.93,15.10,23.04,46.98,10.55,0.46,41.85,0.91,1.64,NA,NA,0.29,0.65,NA,74.13,2.15,248.78,NA,NA,201.94,NA,-0.36
2021-12-15 00:00:00,27.37,68.53,7.94,15.13,23.06,46.97,9.07,0.91,46.17,0.70,1.45,NA,NA,0.45,0.94,NA,68.81,2.19,243.88,NA,NA,196.48,NA,-0.36
2021-12-16 00:00:00,41.71,86.08,7.92,15.09,23.01,46.89,10.09,0.76,42.03,1.00,1.82,NA,NA,0.56,1.10,NA,73.93,1.91,231.14,NA,NA,192.05,NA,-0.37
2021-12-17 00:00:00,45.03,93.39,7.96,15.10,23.06,47.15,10.98,0.67,44.80,1.12,2.45,NA,NA,0.68,1.54,NA,77.34,1.73,230.02,NA,NA,188.43,NA,-0.39
2021-12-18 00:00:00,47.15,84.25,8.10,15.07,23.18,47.91,11.35,0.74,27.37,1.10,2.47,NA,NA,0.62,1.45,NA,76.86,1.75,232.53,NA,NA,191.55,NA,-0.39
2021-12-19 00:00:00,38.12,76.42,7.96,15.12,23.08,47.09,12.27,0.62,7.87,1.14,1.96,NA,NA,0.47,1.02,NA,71.83,1.53,235.02,NA,NA,198.32,NA,-0.40
2021-12-20 00:00:00,61.19,98.24,7.92,15.15,23.07,47.04,13.89,0.86,6.94,1.62,4.07,NA,NA,0.67,2.06,NA,78.14,1.30,230.73,NA,NA,166.82,NA,-0.42
2021-12-21 00:00:00,65.49,113.58,7.92,15.13,23.04,46.93,19.49,0.66,36.37,1.57,3.64,NA,NA,0.94,1.92,NA,75.30,1.06,236.47,NA,NA,194.28,NA,-0.43
2021-12-22 00:00:00,60.36,120.48,8.04,15.17,23.20,47.75,20.19,0.65,51.81,1.56,3.88,NA,NA,0.81,1.78,NA,70.45,0.96,235.68,NA,NA,196.79,NA,-0.44
2021-12-23 00:00:00,43.00,109.80,7.99,15.09,23.08,47.17,20.63,0.76,43.71,2.93,5.65,NA,NA,1.12,2.31,NA,68.53,0.87,229.52,NA,NA,208.89,NA,-0.44
2021-12-24 00:00:00,35.76,84.84,7.90,15.13,23.03,47.02,22.20,0.86,24.17,2.23,5.31,NA,NA,1.02,2.06,NA,72.37,0.59,233.15,NA,NA,206.87,NA,-0.46
2021-12-25 00:00:00,32.02,75.22,8.27,15.18,23.38,47.83,25.52,0.60,6.85,2.16,4.94,NA,NA,0.83,1.93,NA,72.97,0.54,235.98,NA,NA,199.84,NA,-0.46
2021-12-26 00:00:00,34.23,76.26,7.09,16.00,23.10,45.85,24.10,0.73,6.81,2.56,6.64,NA,NA,0.96,2.55,NA,74.92,0.73,205.23,NA,NA,182.77,NA,-0.45
2021-12-27 00:00:00,38.40,73.41,6.95,16.23,23.18,44.92,24.41,0.64,6.85,1.75,3.35,NA,NA,0.63,1.70,NA,75.77,0.64,232.61,NA,NA,256.36,NA,-0.45
2021-12-28 00:00:00,35.69,53.11,7.22,15.97,23.20,45.99,22.79,0.75,10.27,2.92,3.48,NA,NA,5.41,12.61,NA,84.74,1.23,233.75,NA,NA,115.26,NA,-0.42
2021-12-29 00:00:00,24.42,56.38,8.13,16.24,22.81,48.55,26.58,0.79,21.03,1.38,3.75,NA,NA,1.46,4.29,NA,80.21,1.12,248.13,NA,NA,182.86,NA,-0.42
2021-12-30 00:00:00,29.28,54.80,7.47,15.86,23.28,47.32,25.81,0.56,17.85,1.03,2.38,NA,NA,0.52,1.53,NA,94.08,1.75,239.87,NA,NA,125.03,998.48,-0.38
2021-12-31 00:00:00,33.99,47.97,7.32,16.01,23.33,46.38,23.47,0.76,21.66,0.55,1.39,NA,NA,0.36,0.89,NA,97.92,2.20,250.54,NA,NA,129.46,NA,-0.35
